Land,Ride,Day of Week,Local Time,wait_minutes,is_long_wait,delta_wait,wait_bucket,land_avg_wait
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 13:00:04.372436-07:00,45,true,0,high,45.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 13:15:03.558150-07:00,45,true,0,high,45.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 13:30:03.838958-07:00,30,false,-15,high,37.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 13:45:04.046310-07:00,30,false,0,high,45.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 14:00:04.265683-07:00,45,true,15,high,52.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 14:15:03.465360-07:00,45,true,0,high,52.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 14:30:03.764262-07:00,45,true,0,high,52.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 14:45:03.978128-07:00,45,true,0,high,52.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 15:00:04.186852-07:00,35,false,-10,high,42.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 15:15:04.397981-07:00,35,false,0,high,52.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 15:30:03.740089-07:00,45,true,10,high,57.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 15:45:03.955936-07:00,45,true,0,high,57.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 16:00:04.284624-07:00,35,false,-10,high,42.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 16:15:03.494975-07:00,35,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 16:30:03.775228-07:00,35,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 16:45:03.993275-07:00,45,true,10,high,47.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 17:00:04.602257-07:00,45,true,0,high,47.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 17:15:03.856992-07:00,45,true,0,high,47.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 17:30:04.124003-07:00,45,true,0,high,47.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 17:45:04.378011-07:00,25,false,-20,medium,37.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 18:00:03.963769-07:00,30,false,5,high,40.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 18:15:04.236749-07:00,30,false,0,high,40.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 18:30:03.526125-07:00,40,false,10,high,45.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 18:45:03.908266-07:00,40,false,0,high,37.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 19:00:04.148893-07:00,30,false,-10,high,27.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 19:15:04.458308-07:00,30,false,0,high,27.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 19:30:03.780778-07:00,30,false,0,high,27.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 19:45:04.043376-07:00,30,false,0,high,27.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 20:00:04.449612-07:00,30,false,0,high,35.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 20:15:03.698445-07:00,20,false,-10,medium,15.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 20:30:04.002110-07:00,20,false,0,medium,15.0
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 20:45:04.224175-07:00,20,false,0,medium,12.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 21:00:03.443992-07:00,20,false,0,medium,12.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 21:15:03.718081-07:00,10,false,-10,low,7.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 21:30:04.003420-07:00,10,false,0,low,7.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 21:45:04.322898-07:00,10,false,0,low,7.5
Grizzly Peak,Soarin' Around the World,Sunday,2024-07-14 22:00:03.577908-07:00,10,false,0,low,7.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 08:00:04.419467-07:00,5,false,-5,low,5.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 08:15:03.701998-07:00,5,false,0,low,5.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 08:30:04.041335-07:00,5,false,0,low,5.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 08:45:04.398602-07:00,5,false,0,low,5.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 09:00:03.664468-07:00,5,false,0,low,5.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 09:15:03.932592-07:00,15,false,10,medium,10.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 09:30:04.269126-07:00,15,false,0,medium,10.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 09:45:03.508387-07:00,15,false,0,medium,10.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 10:00:04.118540-07:00,20,false,5,medium,12.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 10:15:04.437484-07:00,30,false,10,high,17.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 10:30:04.593436-07:00,30,false,0,high,20.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 10:45:03.930484-07:00,30,false,0,high,22.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 11:00:04.215792-07:00,30,false,0,high,22.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 11:15:03.481194-07:00,30,false,0,high,25.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 11:30:04.176202-07:00,45,true,15,high,37.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 11:45:03.480072-07:00,35,false,-10,high,32.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 12:00:03.778985-07:00,45,true,10,high,32.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 12:15:04.086086-07:00,75,true,30,extreme,47.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 12:30:04.475403-07:00,75,true,0,extreme,47.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 12:45:03.767427-07:00,25,false,-50,medium,30.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 13:00:04.056861-07:00,25,false,0,medium,30.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 13:15:04.343910-07:00,40,false,15,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 13:30:03.711653-07:00,40,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 13:45:04.003648-07:00,25,false,-15,medium,40.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 14:00:04.558770-07:00,35,false,10,high,45.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 14:15:03.887299-07:00,45,true,10,high,50.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 14:30:04.243859-07:00,45,true,0,high,50.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 14:45:03.547341-07:00,45,true,0,high,50.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 15:00:03.851894-07:00,45,true,0,high,50.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 15:15:04.158573-07:00,45,true,0,high,47.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 15:30:03.508597-07:00,45,true,0,high,47.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 15:45:03.784335-07:00,30,false,-15,high,40.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 16:00:04.068466-07:00,30,false,0,high,40.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 16:15:04.365706-07:00,35,false,5,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 16:30:03.703273-07:00,40,false,5,high,45.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 16:45:03.973720-07:00,40,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 17:00:04.280628-07:00,40,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 17:15:03.899730-07:00,40,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 17:30:04.301598-07:00,40,false,0,high,42.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 17:45:03.605889-07:00,40,false,0,high,47.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 18:00:04.116683-07:00,75,true,35,extreme,65.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 18:45:04.534232-07:00,35,false,-40,high,37.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 19:00:03.843624-07:00,10,false,-25,low,10.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 19:15:04.157122-07:00,30,false,20,high,35.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 19:30:03.589509-07:00,40,false,10,high,40.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 19:45:09.231712-07:00,40,false,0,high,40.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 20:00:03.606629-07:00,40,false,0,high,27.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 20:15:23.761804-07:00,20,false,-20,medium,17.5
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 20:30:09.808617-07:00,20,false,0,medium,20.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 20:45:04.456152-07:00,30,false,10,high,25.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 21:00:03.795466-07:00,20,false,-10,medium,15.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 21:15:04.218631-07:00,20,false,0,medium,15.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 21:30:03.609716-07:00,20,false,0,medium,15.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 21:45:03.925745-07:00,20,false,0,medium,15.0
Grizzly Peak,Soarin' Around the World,Monday,2024-07-15 22:00:04.329100-07:00,20,false,0,medium,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 18:30:03.881392-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 18:45:03.864851-07:00,5,false,0,low,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 19:00:03.809919-07:00,5,false,0,low,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 19:15:03.760389-07:00,5,false,0,low,16.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 19:30:03.778871-07:00,5,false,0,low,18.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 19:45:03.709468-07:00,5,false,0,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 20:00:03.808298-07:00,5,false,0,low,13.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 20:15:04.479914-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 20:30:04.568513-07:00,5,false,0,low,8.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 20:45:03.564814-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 21:00:03.817336-07:00,5,false,0,low,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 21:15:03.815419-07:00,5,false,0,low,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 21:30:03.881879-07:00,5,false,0,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Monday,2024-07-08 21:45:03.862498-07:00,5,false,0,low,7.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 13:00:04.313878-07:00,45,true,40,high,41.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 13:15:04.224809-07:00,45,true,0,high,41.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 13:30:04.148748-07:00,45,true,0,high,36.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 13:45:04.167446-07:00,60,true,15,extreme,38.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 14:00:04.252667-07:00,60,true,0,extreme,38.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 14:15:05.015161-07:00,60,true,0,extreme,43.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 14:30:03.968196-07:00,30,false,-30,high,28.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 14:45:04.175252-07:00,30,false,0,high,30.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 15:00:04.066271-07:00,30,false,0,high,35.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 15:15:03.950209-07:00,30,false,0,high,43.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 15:30:03.892310-07:00,30,false,0,high,31.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 15:45:03.879355-07:00,30,false,0,high,28.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 16:00:03.748407-07:00,35,false,5,high,30.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 16:15:04.007652-07:00,35,false,0,high,30.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 16:30:04.109573-07:00,5,false,-30,low,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 16:45:04.020614-07:00,15,false,10,medium,21.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 17:30:04.366710-07:00,5,false,-10,low,26.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 17:45:04.335331-07:00,20,false,15,medium,40.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 18:00:04.262074-07:00,30,false,10,high,40.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 18:15:04.158426-07:00,25,false,-5,medium,30.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 18:30:04.114731-07:00,15,false,-10,medium,22.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 18:45:04.340184-07:00,15,false,0,medium,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 19:00:04.256332-07:00,15,false,0,medium,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 19:15:04.151595-07:00,15,false,0,medium,18.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 19:30:04.123524-07:00,15,false,0,medium,21.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 19:45:04.072913-07:00,25,false,10,medium,26.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 20:45:03.723996-07:00,5,false,-20,low,32.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 21:00:03.643492-07:00,5,false,0,low,32.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 21:15:03.674748-07:00,5,false,0,low,25.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 21:30:03.634064-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 21:45:03.514831-07:00,5,false,0,low,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Tuesday,2024-07-09 22:00:04.423903-07:00,5,false,0,low,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 08:00:03.994499-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 08:15:03.935598-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 08:30:03.975443-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 08:45:03.909531-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 09:00:03.826492-07:00,5,false,0,low,6.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 09:15:03.761886-07:00,5,false,0,low,6.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 09:30:03.743515-07:00,5,false,0,low,11.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 09:45:03.830533-07:00,5,false,0,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 10:00:03.747302-07:00,10,false,5,low,13.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 11:15:04.154493-07:00,10,false,0,low,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 11:30:04.133879-07:00,20,false,10,medium,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 11:45:04.098114-07:00,35,false,15,high,16.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 12:00:04.081662-07:00,35,false,0,high,16.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 12:15:03.992553-07:00,25,false,-10,medium,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 12:30:04.033750-07:00,25,false,0,medium,23.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 12:45:04.057584-07:00,25,false,0,medium,23.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 13:00:04.019677-07:00,25,false,0,medium,26.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 13:15:03.957515-07:00,40,false,15,high,36.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 13:30:03.966572-07:00,40,false,0,high,36.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 13:45:03.902070-07:00,40,false,0,high,27.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 14:00:04.486083-07:00,40,false,0,high,27.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 14:15:03.796568-07:00,40,false,0,high,28.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 14:30:03.832366-07:00,5,false,-35,low,25.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 14:45:03.774044-07:00,20,false,15,medium,26.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 15:00:03.719863-07:00,30,false,10,high,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 15:15:03.908712-07:00,30,false,0,high,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 15:30:03.993282-07:00,30,false,0,high,17.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 15:45:03.941422-07:00,10,false,-20,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 16:00:03.903895-07:00,5,false,-5,low,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 16:15:04.081412-07:00,5,false,0,low,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 16:30:04.113368-07:00,5,false,0,low,11.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 16:45:05.221414-07:00,25,false,20,medium,22.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 17:00:04.349045-07:00,10,false,-15,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 17:15:04.289159-07:00,10,false,0,low,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 17:30:04.775474-07:00,15,false,5,medium,13.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 17:45:03.839446-07:00,10,false,-5,low,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 18:00:03.810137-07:00,10,false,0,low,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 18:15:03.751041-07:00,20,false,10,medium,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 18:30:03.799645-07:00,10,false,-10,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 18:45:03.809212-07:00,5,false,-5,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 19:00:03.745587-07:00,5,false,0,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 19:15:03.711389-07:00,5,false,0,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 19:30:03.928464-07:00,5,false,0,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 19:45:03.946855-07:00,5,false,0,low,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 20:00:03.960532-07:00,5,false,0,low,26.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 20:15:03.913816-07:00,5,false,0,low,26.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 20:30:04.050021-07:00,5,false,0,low,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 20:45:04.013692-07:00,5,false,0,low,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 21:00:03.981229-07:00,5,false,0,low,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 21:15:04.045190-07:00,5,false,0,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 21:30:04.081789-07:00,5,false,0,low,12.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 21:45:04.056931-07:00,5,false,0,low,15.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Wednesday,2024-07-10 22:00:04.136259-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 08:30:04.276714-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 08:45:04.300893-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 09:00:04.944253-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 09:15:03.985152-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 09:30:04.109134-07:00,5,false,0,low,5.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 09:45:04.252381-07:00,5,false,0,low,6.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 10:00:04.272141-07:00,5,false,0,low,6.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 10:15:04.273134-07:00,5,false,0,low,7.5
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 10:30:04.341938-07:00,5,false,0,low,10.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 10:45:04.315953-07:00,5,false,0,low,11.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 12:00:03.697387-07:00,5,false,0,low,11.67
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 12:15:03.796793-07:00,5,false,0,low,8.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 12:30:03.884427-07:00,20,false,15,medium,13.33
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 12:45:03.917651-07:00,20,false,0,medium,16.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 13:00:04.129964-07:00,20,false,0,medium,20.0
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 13:15:09.232797-07:00,20,false,0,medium,21.25
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 13:30:04.323977-07:00,30,false,10,high,23.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 13:45:04.355782-07:00,20,false,-10,medium,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 14:00:04.493435-07:00,20,false,0,medium,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 14:15:03.529905-07:00,20,false,0,medium,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 14:30:03.775094-07:00,20,false,0,medium,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 14:45:03.792848-07:00,20,false,0,medium,18.75
Paradise Gardens Park,The Little Mermaid - Ariel's Undersea Adventure,Thursday,2024-07-11 15:00:03.849087-07:00,15,false,-5,medium,17.5
